id,likes,quotes,replies,retweets,searchQuery,text,timestamp,tanggal,url,user_description,user_join,user_location,user_totalfollwer,user_following,user_totalikes,user_tweets,user_url,user_firstname,user_username,user_verified,user_website,username,verified
1.73E+18,0,0,0,0,#mahfud,"Maukah Indonesia dipimpin oleh pemimpin yang seperti ini? Pilihlah pemimpin yang jelas rekam jejak nya dan berpengalaman positif..
#ganjar #ganjarpranowo #mahfud #mahfudmd #paktelur #jokowi #demokrasi #fyp #fyp?",2023-11-18T18:22:00.000Z,11/18/2023,https://twitter.com/rafikaananta02/status/1725942603043246240,Berbuat baiklah terhadap semua makhluk,2023-02-16T14:58:00.000Z,,44,38,10,187,https://twitter.com//rafikaananta02,Rafika Ananta,@rafikaananta02,FALSE,,@rafikaananta02,FALSE
1.73E+18,0,0,0,0,#mahfud,"TEGAk lurus kawal demokrasi Indonesia, salam 3 (tiga) jari untuk Ganjar Pranowo - Mahfud MD dan Hattrick spektakuler untuk #pdip #pdiperjuangan 
#ganjar #ganjarpranowo #mahfud #mahfudmd #paktelur #jokowi #demokrasi #fyp #fyp?",2023-11-18T18:20:00.000Z,11/18/2023,https://twitter.com/rafikaananta02/status/1725942040368996701,Berbuat baiklah terhadap semua makhluk,2023-02-16T14:58:00.000Z,,44,38,10,187,https://twitter.com//rafikaananta02,Rafika Ananta,@rafikaananta02,FALSE,,@rafikaananta02,FALSE
1.73E+18,1,0,1,0,#mahfud,#mahfud,2023-11-19T01:35:00.000Z,11/19/2023,https://twitter.com/NapiTopeng/status/1726051468086821071,,2022-06-04T22:26:00.000Z,,16,118,2062,2736,https://twitter.com//NapiTopeng,Bang napi Topeng,@NapiTopeng,FALSE,,,FALSE
1.73E+18,1,0,0,0,#ganjar,"Calon wakil presiden (cawapres) Mahfud MD tak ingin dianggap sebagai ban serep presiden jika pasangan Ganjar-Mahfud memenangi Pilpres 2024. 

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",2023-11-22T03:59:00.000Z,11/22/2023,https://twitter.com/TJAHYADI07/status/1727174974224708023,PERJUANGAN ADALAH PELAKSANAAN KATA-KATA,2022-06-22T13:04:00.000Z,"Jawa Timur, Indonesia",2204,2420,3693,3082,https://twitter.com//TJAHYADI07,LOWO IRENG,@TJAHYADI07,FALSE,,,FALSE
1.73E+18,0,0,0,0,#mahfudmd,"@ganjar_pranowo
@mohmahfudmd
@ganjarmilenialcenter

#ganjarpranowo #ganjar #ganjar_pranowo #ganjaruntuksemua #ganjarforpresident2024 #mahfudmd #tuankuyarakyat #ganjaruntuksemua
#ikaunm #unm #milenial",2023-11-21T15:14:00.000Z,11/21/2023,https://twitter.com/gmc_sulsel/status/1726982470447616103,"Semangat Mengabdi, Membangun Negeri",2022-04-14T17:15:00.000Z,"Makassar, Indonesia",25,58,197,312,https://twitter.com//gmc_sulsel,Ganjar Millenial Center Sulsel,@gmc_sulsel,FALSE,,,FALSE
1.73E+18,2,0,1,0,#ganjar,"Pilih No. 3  bersama
@ganjarpranowo kembali meneruskan kunjungannya mengelilingi Provinsi Jayapura, Papua. Kali ini, Ganjar bertemu dengan tokoh adat yang ada di Jayapura.

#GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",2023-11-22T04:05:00.000Z,11/22/2023,https://twitter.com/hepi_me21/status/1727176484861903152,,2021-01-02T05:10:00.000Z,,12784,12770,3045,2523,https://twitter.com//hepi_me21,Be Happy,@hepi_me21,FALSE,,,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,"upaya peningkatan kesejahteraan buruh telah dilakukan pada saat menjadi gubernur Jawa Tengah.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211
rambutputih.id/komitmen-ganj…",2023-11-22T06:31:00.000Z,11/22/2023,https://twitter.com/hey_yiyi/status/1727213194014503017,,2012-12-02T03:49:00.000Z,,1,0,217,433,https://twitter.com//hey_yiyi,hey-hey,@hey_yiyi,FALSE,,@hey_yiyi,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,"Pak Ganjar berkomitmen kepada buruh diindonesia, akan menjamin dari kesehatan hingga Pendidikan bagi anak buruh.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211
rambutputih.id/komitmen-ganj…",2023-11-22T06:31:00.000Z,11/22/2023,https://twitter.com/Kennersnichole/status/1727213173433065876,,2012-12-02T21:10:00.000Z,,1,0,263,466,https://twitter.com//Kennersnichole,1D Love,@Kennersnichole,FALSE,,@Kennersnichole,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,"Ganjar Pranowo menyampaikan tekadnya untuk meningkatkan kesejahteraan buruh di Indoensia. Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211
rambutputih.id/komitmen-ganj…",2023-11-22T06:31:00.000Z,11/22/2023,https://twitter.com/Robbtsy/status/1727213152587469166,,2012-12-02T15:30:00.000Z,,0,0,209,385,https://twitter.com//Robbtsy,Robb,@Robbtsy,FALSE,,@Robbtsy,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,"upaya peningkatan kesejahteraan buruh telah dilakukan pada saat menjadi gubernur Jawa Tengah.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211
rambutputih.id/komitmen-ganj…",2023-11-22T06:31:00.000Z,11/22/2023,https://twitter.com/mafornelos/status/1727213129023828338,,2012-12-02T11:52:00.000Z,,0,0,82,188,https://twitter.com//mafornelos,GhieAnne,@mafornelos,FALSE,,@mafornelos,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,"Pak Ganjar berkomitmen kepada buruh diindonesia, akan menjamin dari kesehatan hingga Pendidikan bagi anak buruh.Ganjar Mahfud M3nang. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211
rambutputih.id/komitmen-ganj…",2023-11-22T06:31:00.000Z,11/22/2023,https://twitter.com/Manitikevin6/status/1727213108123582734,,2014-06-27T14:40:00.000Z,,0,3,183,218,https://twitter.com//Manitikevin6,Kevin maniti,@Manitikevin6,FALSE,,@Manitikevin6,FALSE
1.73E+18,0,0,0,0,#ganjarmahfud,"Eks Petinggi Nasdem Siswono Yudo Husodo Dukung Ganjar-Mahfud karena pertimbangkan aspek integritas, etika, moralitas, dan track record sebagai kriteria utama dalam memilih pemimpin negara. #GanjarMahfud2024 #GanjarMahfud #Pilpres2024 #SalamD3MOKRASI",2023-11-22T06:28:00.000Z,11/22/2023,https://twitter.com/peweisme/status/1727212437538275767,,2023-10-23T08:33:00.000Z,,0,6,0,99,https://twitter.com//peweisme,purnama wijaya,@peweisme,FALSE,,@peweisme,FALSE
1.73E+18,0,0,0,0,#ganjar,"asil survei Lingkaran Survei Indonesia (LSI) Denny JA terbaru menyebut, jarak elektabilitas pasangan Capres-Cawapres Prabowo Subianto-Gibran dengan pesaing beratnya, Ganjar Pranowo-Mahfud MD, sudah semakin lebar.

#rakyatmerdeka #prabowo #ganjar

rm.id/baca-berita/pemilu/198…",2023-11-22T03:20:00.000Z,11/22/2023,https://twitter.com/_rakyatmerdeka/status/1727165001994321980,Official akun Rakyat Merdeka Digital. rm.id,2021-12-23T13:39:00.000Z,"DKI Jakarta, Indonesia",716,81,367,27772,https://twitter.com//_rakyatmerdeka,Rakyat Merdeka,@_rakyatmerdeka,TRUE,rm.id,@_rakyatmerdeka,TRUE
1.73E+18,0,0,0,0,#ganjarmahfud,"Dahsyat! Banteng Surabaya Bergerak, PDIP Door to Door Ajak Pilih Ganjar-Mahfud di Pilpres 2024
#GanjarMahfud 
#Pilpres2024
#surabaya
@SapawargaSby
zonasurabayaraya.pikiran-rak…",2023-11-22T06:18:00.000Z,11/22/2023,https://twitter.com/zona_raya/status/1727210039436603836,Part of Pikiran Rakyat Media Network (PRMN),2021-07-08T16:43:00.000Z,"Kota Surabaya, Jawa Timur",218,124,100,8341,https://twitter.com//zona_raya,Zona Surabaya Raya,@zona_raya,FALSE,zonasurabayaraya.pikiran-rak…,,FALSE
1.73E+18,6,0,6,6,#mahfudmd,"turut berduka y PDIP. Y gmn dong setiap perbuatan pasti ada balasan, jd nikmati saja prosesnya. Kalau mau main curang jg kan sdh menjd kebiasan yg diwajarkan bt banteng

cnnindonesia.com/nasional/20…

#pdip #megawati #puanmaharani #jokowi #Ganjar #mahfudmd #bobbynasution #gibran",2023-11-21T13:23:00.000Z,11/21/2023,https://twitter.com/gemi42781/status/1726954417419940221,,2023-08-11T09:54:00.000Z,,11,11,338,738,https://twitter.com//gemi42781,Raden Gemilang,@gemi42781,FALSE,,,FALSE
1.73E+18,189,3,26,40,#ganjarmahfud,"Aneh ya ? 
Ngaku surveinya tinggi tapi kok elergi dgn baliho 
#GanjarMahfud ?
Jangan2 kalian dah panik kan ?",2023-11-21T11:42:00.000Z,11/21/2023,https://twitter.com/Joker_Wedoks/status/1726928979498811706,"Kawal GanjarMahfud2024 
?DM ?porn ?kadroen## 
Asal Jateng --
sekarang DKI

taishin-miyamoto.com/ShadowB…",2020-05-20T14:09:00.000Z,,26769,26589,246625,119111,https://twitter.com//Joker_Wedoks,J0kerWarriors,@Joker_Wedoks,FALSE,,,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,"Saat kedatangan Ganjar Pranowo dan Megawati Soekarnoputri di Pendopo Agung Kedhaton,Mereka di sambut meriah olah masyarakat disana.Ganjar Mahfud M3nang.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211",2023-11-22T06:16:00.000Z,11/22/2023,https://twitter.com/sutris50598191/status/1727209463294341226,,2012-12-02T15:51:00.000Z,,2,11,358,512,https://twitter.com//sutris50598191,sutris,@sutris50598191,FALSE,,,FALSE
1.73E+18,0,0,0,0,#ganjarpranowo,"Fans nya NDX mana suaranya?
#ganjarmahfud2024 #ganjarsijiganjarkabeh #IndonesiaUnggul #TuankuRakyat #LanjutGan #ganjarmahfudm3nang #MenangTotal #GPMDforRI1 #GerakCepat #GanjarPranowo #GanjarPresiden",2023-11-22T06:37:00.000Z,11/22/2023,https://twitter.com/geliatnegeri/status/1727214687937511471,"Geliat pembangunan negeri kita menjadi fokus utama pemerintahanan saat ini, diseluruh pelosok negeri tanpa kecuali",2020-10-03T13:35:00.000Z,,10217,5690,8388,14705,https://twitter.com//geliatnegeri,Geliat Negeri,@geliatnegeri,FALSE,,,FALSE
1.73E+18,6,0,6,6,#mahfudmd,"data bt menjatuhkan seseorang lg? kemarin ketum PDIP permalukan presiden dpn umum, skrg capresnya?  arogan y, reaksi marah survei PDIP menurun angkanya? kan banyak curang wajar dong rakyat ragui

news.detik.com/detiktv/d-704…

#pdip #Megawati #PuanMaharani #Jokowi #ganjar #mahfudmd",2023-11-21T13:38:00.000Z,11/21/2023,https://twitter.com/Aisyanah288082/status/1726958265752494344,,2023-08-12T13:01:00.000Z,,11,14,338,669,https://twitter.com//Aisyanah288082,Aisyanah,@Aisyanah288082,FALSE,,,FALSE
1.73E+18,6,0,6,6,#mahfudmd,"Yg evaluasi kok kepemrintahan Pak Jokowi aja, Kader PDIP yg korupsi nya tertinggi gmn tuh ?? Pak Ganjar mending sibuk bs amanah g nih saat jd presiden, apa peluang korupsi PDIP makin terbuka lebar ?

news.detik.com/detiktv/d-704…

#pdip #Megawati #PuanMaharani #Jokowi #Ganjar #Mahfudmd",2023-11-21T13:33:00.000Z,11/21/2023,https://twitter.com/listi80073/status/1726956885037944840,,2023-08-12T12:38:00.000Z,,11,11,298,647,https://twitter.com//listi80073,Intan Listiyani,@listi80073,FALSE,,,FALSE
1.73E+18,2,0,0,0,#ganjar,"Sahabat Ganjar is committed to be part of community dealing with economic situation

#sahabatganjar #ganjar #ganjarpranowo",2023-11-22T03:52:00.000Z,11/22/2023,https://twitter.com/sahabatganjarww/status/1727173146980323686,"""Tuanku Ya Rakyat, Gubernur Cuma Mandat""
#SahabatGanjarWorldWide",2022-11-06T13:10:00.000Z,,119,3,1134,1456,https://twitter.com//sahabatganjarww,Sahabat Ganjar World Wide,@sahabatganjarww,FALSE,,,FALSE
1.73E+18,0,0,0,0,#ganjar,"Menjadi bagian dari momentum baru!
Bersama Capres-cawapres Nomor urut 3 Ganjar-Mahfud, kita bergerak menuju perubahan positif bagi Indonesia yang lebih baik 

BIGHIT

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",2023-11-22T03:29:00.000Z,11/22/2023,https://twitter.com/tinathin_1d/status/1727167387399799135,"Klambi Abang seng tak sayang
Rambut putih seng tak pilih",2023-07-01T21:52:00.000Z,,649,829,187,293,https://twitter.com//tinathin_1d,tinathin_1d,@tinathin_1d,FALSE,,,FALSE
1.73E+18,1,0,0,1,#ganjar,"Masa depan di tangan kita!
Bersama Capres-cawapres Nomor urut 3  Ganjar-Mahfud, membawa semangat perubahan untuk Indonesia yang lebih baik.

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",2023-11-21T19:44:00.000Z,11/21/2023,https://twitter.com/SAGAJOGJA/status/1727050266099486839,simple,2022-08-04T14:25:00.000Z,,22,46,684,470,https://twitter.com//SAGAJOGJA,Sahabat Ganjar Jogja,@SAGAJOGJA,FALSE,,,FALSE
1.73E+18,0,0,0,0,#ganjar,"Pak @ganjarpranowo menerima penghormatan khusus saat dikukuhkan sebagai tokoh pemerhati orang Papua oleh Dewan Adat Papua Wilayah III Doberay. 

---
Vietnam RS Indonesia Boti
Asnawi Physical Touch Tidur

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden",2023-11-22T03:46:00.000Z,11/22/2023,https://twitter.com/tinathin_1d/status/1727171576226058582,"Klambi Abang seng tak sayang
Rambut putih seng tak pilih",2023-07-01T21:52:00.000Z,,649,829,187,293,https://twitter.com//tinathin_1d,tinathin_1d,@tinathin_1d,FALSE,,,FALSE
1.73E+18,0,0,0,0,#ganjar,"Jasa Fotografer video acara kedukaan, pemakaman, kremasi, di area JABODETABEK dan sekitarnya.
 WA : 0878 2240 1343

#jakarta #rumahduka #jabodetabek #depok #kristen #katolik #kelapagading #tangsel #ganjar #prabowo #anies #rip #pemilu #kpu  Rest In Peace",2023-11-22T04:27:00.000Z,11/22/2023,https://twitter.com/brightwellfoto/status/1727181862575964255,"JASA FOTO VIDEO JABODETABEK   
FAST RESPOND WA: 0878-2240-1343 || NO DM / MENTION || MELAYANI DOKUMENTASI BERBAGAI EVENT / ACARA DI AREA JABODETABEK",2010-09-28T15:51:00.000Z,"Jakarta, Indonesia.",2098,4808,738,46752,https://twitter.com//brightwellfoto,JASA FOTOGRAFER VIDEO JABODETABEK,@brightwellfoto,FALSE,campsite.bio/brightwell,,FALSE
1.73E+18,0,0,0,0,#ganjar,"Pemilu 2024 : KTP-el sama Identitas Kependudukan Digital bisa dijebol? 

#Pemilu 
#Indonesia
#Capres
#GanjarPranowo 
#PrabowoSubianto 
#AniesBaswedan
#Ganjar
#Anies 
#Prabowo
#Pemilu2024
#PemiluSerentak  
#PilPres",2023-11-22T03:22:00.000Z,11/22/2023,https://twitter.com/gudetama_bf/status/1727165680875933860,Cracked Egg  | Check Your Password | Bug Bounty Program  | Am I Breached?,2022-10-14T17:42:00.000Z,Zoo York,71,129,3,326,https://twitter.com//gudetama_bf,Gudetama,@gudetama_bf,FALSE,piped.video/playlist?list=PL…,,FALSE
1.73E+18,2,0,0,0,#ganjar,"Friendly and low profile Ganjar is always warmly welcomed 

#sahabatganjar #ganjar #ganjarpranowo",2023-11-22T03:13:00.000Z,11/22/2023,https://twitter.com/sahabatganjarww/status/1727163438366064851,"""Tuanku Ya Rakyat, Gubernur Cuma Mandat""
#SahabatGanjarWorldWide",2022-11-06T13:10:00.000Z,,119,3,1134,1456,https://twitter.com//sahabatganjarww,Sahabat Ganjar World Wide,@sahabatganjarww,FALSE,,@sahabatganjarww,FALSE
1.73E+18,0,0,0,0,#ganjar,"Kepala Kampung Saukabu Waigeo, Ariel Fakdawer mengatakan bahwa masyarakat Papua, terutama pulau Waigeo, Raja Ampat sangat bangga atas kehadiran Ganjar di wilayahnya.

#rakyatmerdeka #ganjar #GanjarPranowo 

rm.id/baca-berita/pemilu/198…",2023-11-22T03:03:00.000Z,11/22/2023,https://twitter.com/_rakyatmerdeka/status/1727160968931938673,Official akun Rakyat Merdeka Digital. rm.id,2021-12-23T13:39:00.000Z,"DKI Jakarta, Indonesia",716,81,367,27772,https://twitter.com//_rakyatmerdeka,Rakyat Merdeka,@_rakyatmerdeka,TRUE,rm.id,@_rakyatmerdeka,TRUE
1.73E+18,0,0,0,0,#ganjar,"Pemilu 2024 : Pesan Shah Rukh Khan pada Rakyat - @iamsrk 

#Pemilu 
#Indonesia
#Capres
#GanjarPranowo 
#PrabowoSubianto 
#AniesBaswedan
#Ganjar
#Anies 
#Prabowo
#Pemilu2024
#PemiluSerentak  
#PilPres
#SRK",2023-11-22T02:57:00.000Z,11/22/2023,https://twitter.com/gudetama_bf/status/1727159244385026459,Cracked Egg  | Check Your Password | Bug Bounty Program  | Am I Breached?,2022-10-14T17:42:00.000Z,Zoo York,71,129,3,326,https://twitter.com//gudetama_bf,Gudetama,@gudetama_bf,FALSE,piped.video/playlist?list=PL…,@gudetama_bf,FALSE
1.73E+18,0,0,0,1,#ganjar,"Di balik nama dan kekuasaan, ada tekad untuk perubahan sesungguhnya.
Mari bersama Ganjar-Mahfud, wujudkan Indonesia yang lebih berarti, lebih adil, dan lebih cemerlang.
?

#SahabatGanjar #GanjarPranowo #Ganjar #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",2023-11-20T20:52:00.000Z,11/20/2023,https://twitter.com/SAGAJOGJA/status/1726705165338915015,simple,2022-08-04T14:25:00.000Z,,22,46,684,470,https://twitter.com//SAGAJOGJA,Sahabat Ganjar Jogja,@SAGAJOGJA,FALSE,,@SAGAJOGJA,FALSE
1.73E+18,2,0,0,0,#ganjar,"Ganjar-Mahfud in committed to accelerate national economy

#sahabatganjar #ganjar #ganjarpranowo",2023-11-22T03:17:00.000Z,11/22/2023,https://twitter.com/sahabatganjarww/status/1727164453257609330,"""Tuanku Ya Rakyat, Gubernur Cuma Mandat""
#SahabatGanjarWorldWide",2022-11-06T13:10:00.000Z,,119,3,1134,1456,https://twitter.com//sahabatganjarww,Sahabat Ganjar World Wide,@sahabatganjarww,FALSE,,,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,Momen tegur sapa tak terlewatkan saat Ganjar Pranowo dan Megawati Soekarnoputri menghadiri acara Temu Kebangsaan diPendopo Agung Kedhaton.Ganjar Mahfud M3nang.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211,2023-11-22T06:16:00.000Z,11/22/2023,https://twitter.com/jeans14567/status/1727209418918674476,,2014-06-27T02:14:00.000Z,,0,6,114,233,https://twitter.com//jeans14567,eddi jean,@jeans14567,FALSE,,,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,Ini momen Ganjar Pranowo dan Megawati Soekarnoputri naik mobil listrik yg hendak menghadiri acara Temu Kebangsaan di Pendopo Agung Kedhaton.Ganjar Mahfud M3nang.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211,2023-11-22T06:16:00.000Z,11/22/2023,https://twitter.com/MelanieaniNie/status/1727209441119146253,,2012-12-02T14:25:00.000Z,,2,2,42,395,https://twitter.com//MelanieaniNie,mela nie,@MelanieaniNie,FALSE,,,FALSE
1.73E+18,1,0,0,0,#mahfud,"Respect! Banyak warga yang bersedia dan mengikhlaskan rumahnya untuk dipasang baliho Ganjar - Mahfud
#GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #GanjarCapres #GanjarPresiden2024 #sahabatganjar #relawanganjar #jawatengah #jateng
vt.tiktok.com/ZSN5N9t1s/",2023-11-18T09:34:00.000Z,11/18/2023,https://twitter.com/lavizkaleini/status/1725809757393764846,"Sahabat Ganjar | Sobat Ganjar | Relawan Ganjar
Jateng Gayeng",2016-06-01T22:52:00.000Z,Central Java,766,1351,1449,1586,https://twitter.com//lavizkaleini,Lavizka,@lavizkaleini,FALSE,,@lavizkaleini,FALSE
1.73E+18,1,0,0,0,#mahfud,"Respect! Banyak warga yang bersedia dan mengikhlaskan rumahnya untuk dipasang baliho Ganjar - Mahfud
#GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #GanjarCapres #GanjarPresiden2024 #sahabatganjar #relawanganjar #jawatengah #jateng",2023-11-18T09:32:00.000Z,11/18/2023,https://twitter.com/lavizkaleini/status/1725809229741838565,"Sahabat Ganjar | Sobat Ganjar | Relawan Ganjar
Jateng Gayeng",2016-06-01T22:52:00.000Z,Central Java,766,1351,1449,1586,https://twitter.com//lavizkaleini,Lavizka,@lavizkaleini,FALSE,,@lavizkaleini,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,Momen tegur sapa tak terlewatkan saat Ganjar Pranowo dan Megawati Soekarnoputri menghadiri acara Temu Kebangsaan diPendopo Agung Kedhaton.Ganjar Mahfud M3nang.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211,2023-11-22T06:16:00.000Z,11/22/2023,https://twitter.com/huyen12608015/status/1727209356259946665,,2012-12-02T22:11:00.000Z,,0,3,153,619,https://twitter.com//huyen12608015,huyen,@huyen12608015,FALSE,,,FALSE
1.73E+18,3,0,1,1,#mahfud,"Di manakah netralitas Pemilu 2024 ini? Kenapa hanya baliho Ganjar - Mahfud yang dicopot
#GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #GanjarCapres #GanjarPresiden2024 #sahabatganjar #relawanganjar #jawatengah #jateng",2023-11-17T11:37:00.000Z,11/17/2023,https://twitter.com/lavizkaleini/status/1725478283528298868,"Sahabat Ganjar | Sobat Ganjar | Relawan Ganjar
Jateng Gayeng",2016-06-01T22:52:00.000Z,Central Java,766,1351,1449,1586,https://twitter.com//lavizkaleini,Lavizka,@lavizkaleini,FALSE,,@lavizkaleini,FALSE
1.73E+18,1,0,0,1,#ganjarmahfud,"Saat kedatangan Ganjar Pranowo dan Megawati Soekarnoputri di Pendopo Agung Kedhaton,Mereka di sambut meriah olah masyarakat disana.Ganjar Mahfud M3nang.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegara #SenoKusumoarjo #Apri2211",2023-11-22T06:16:00.000Z,11/22/2023,https://twitter.com/PaulSerdena/status/1727209395241779370,,2012-12-02T03:38:00.000Z,,0,5,199,416,https://twitter.com//PaulSerdena,justine paul,@PaulSerdena,FALSE,,,FALSE
1.73E+18,1,0,0,0,#mahfud,"Di manakah netralitas Pemilu 2024 ini? Kenapa hanya baliho Ganjar - Mahfud yang dicopot
#GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #GanjarCapres #GanjarPresiden2024 #sahabatganjar #relawanganjar #jawatengah #jateng",2023-11-17T11:37:00.000Z,11/17/2023,https://twitter.com/lavizkaleini/status/1725478264251244733,"Sahabat Ganjar | Sobat Ganjar | Relawan Ganjar
Jateng Gayeng",2016-06-01T22:52:00.000Z,Central Java,766,1351,1449,1586,https://twitter.com//lavizkaleini,Lavizka,@lavizkaleini,FALSE,,@lavizkaleini,FALSE
1.73E+18,1,0,0,0,#mahfud,"Di manakah netralitas Pemilu 2024 ini? Kenapa hanya baliho Ganjar - Mahfud yang dicopot
#GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #GanjarCapres #GanjarPresiden2024 #sahabatganjar #relawanganjar #jawatengah #jateng",2023-11-17T11:37:00.000Z,11/17/2023,https://twitter.com/lavizkaleini/status/1725478238204666073,"Sahabat Ganjar | Sobat Ganjar | Relawan Ganjar
Jateng Gayeng",2016-06-01T22:52:00.000Z,Central Java,766,1351,1449,1586,https://twitter.com//lavizkaleini,Lavizka,@lavizkaleini,FALSE,,@lavizkaleini,FALSE
1.73E+18,2,0,0,0,#mahfud,"Survei terbaru! Elektabilitas Ganjar - Mahfud melambung tinggi mengungguli kandidat-kandidat yang lain
#GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #GanjarCapres #GanjarPresiden2024 #sahabatganjar #relawanganjar #jawatengah #jateng",2023-11-17T11:30:00.000Z,11/17/2023,https://twitter.com/lavizkaleini/status/1725476610965664072,"Sahabat Ganjar | Sobat Ganjar | Relawan Ganjar
Jateng Gayeng",2016-06-01T22:52:00.000Z,Central Java,766,1351,1449,1586,https://twitter.com//lavizkaleini,Lavizka,@lavizkaleini,FALSE,,@lavizkaleini,FALSE
1.73E+18,2,0,0,0,#mahfud,"Survei terbaru! Elektabilitas Ganjar - Mahfud melambung tinggi mengungguli kandidat-kandidat yang lain
#GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #GanjarCapres #GanjarPresiden2024 #sahabatganjar #relawanganjar #jawatengah #jateng",2023-11-17T11:30:00.000Z,11/17/2023,https://twitter.com/lavizkaleini/status/1725476590585598431,"Sahabat Ganjar | Sobat Ganjar | Relawan Ganjar
Jateng Gayeng",2016-06-01T22:52:00.000Z,Central Java,766,1351,1449,1586,https://twitter.com//lavizkaleini,Lavizka,@lavizkaleini,FALSE,,@lavizkaleini,FALSE
1.73E+18,2,0,0,0,#mahfud,"Survei terbaru! Elektabilitas Ganjar - Mahfud melambung tinggi mengungguli kandidat-kandidat yang lain
#GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #GanjarCapres #GanjarPresiden2024 #sahabatganjar #relawanganjar #jawatengah #jateng",2023-11-17T11:30:00.000Z,11/17/2023,https://twitter.com/lavizkaleini/status/1725476571048448285,"Sahabat Ganjar | Sobat Ganjar | Relawan Ganjar
Jateng Gayeng",2016-06-01T22:52:00.000Z,Central Java,766,1351,1449,1586,https://twitter.com//lavizkaleini,Lavizka,@lavizkaleini,FALSE,,@lavizkaleini,FALSE
1.73E+18,1,0,0,0,#mahfud,"Salut! Warga dari berbagai daerah ramai-ramai ikhlaskan rumahnya untuk dipasang baliho Ganjar - Mahfud
#GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #GanjarCapres #GanjarPresiden2024 #sahabatganjar #relawanganjar #jawatengah #jateng",2023-11-17T08:32:00.000Z,11/17/2023,https://twitter.com/lavizkaleini/status/1725431656612569173,"Sahabat Ganjar | Sobat Ganjar | Relawan Ganjar
Jateng Gayeng",2016-06-01T22:52:00.000Z,Central Java,766,1351,1449,1586,https://twitter.com//lavizkaleini,Lavizka,@lavizkaleini,FALSE,,@lavizkaleini,FALSE
