likes,replies,quotes,retweets,searchQuery,clean_content,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
0,0,0,0,#mahfud,ganjar pranowo mahfud md ganjarpranowo ganjar mahfudmd mahfud jokowidodo jokowi gibran gibranrakabuming gibranrakabumingraka kaesang kaesangpangarep kaesangharustahu gibranharustahu,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
951,17,9,315,#muhaimin,amin daftar kpu anies muhaimin amin aniesmuhaimin,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,gibran,emang ide gagas gibran bacot,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
38,9,2,20,#gibran,politik suara jawa kandang banteng gerus suara nya mesin politik gibran tweet projo jokowi gibran prabowo prabowogibran,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#mahfudmd,warga nu tegak lurus ganjar pranowo mahfudmd ganjarmahfud ganjarpresiden papuabarat papuabaratdaya menangtotal,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#cakimin,massa membludak survey rendah yaa politik politikindonesia politiksatire politikhumor politiktoday politikonoha aniesbaswedan cakimin pkb nasdem amin massa survey pilpres capres cawapres pemilu kondusif,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
11,2,5,3,#cakimin,acara anies aniesbaswedan emang hadir laut massa konteks politik komunikasi publik lawan sentimen hasil survei anies urut aniesbaswedan anies muhaiminiskandar cakimin survei,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,cakimin,dedi kalah cermat cakimin,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,1,0,0,cakimin,citra politik identitas pilih bijak ubah ubah tau milih cakimin blunder pilih pkb emang lumayan nu cak imin wapres big nomor,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.1, assessments=[(['big'], 0.0, 0.1, None)])",0,0.1,0,0,1,0,Neutral
0,0,0,0,muhaimin,asmin muhaimin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
447,7,6,196,gibran,tangkap jokowi tangkap gibran tangkap anwar usman ketua mk ipar presiden,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,gibran,lapang parkir stadion manah etuk dinggo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,cakimin,coba lawan cakimin,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
142,4,0,47,muhaimin,apel siaga menang pks serentak kabupaten riau pks menang anies baswedan muhaimin iskandar menang presiden ri ahmad tarmizi ketua pks riau buff ly fnlsol,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0.5574,0,0.865,0.135,Positive
8,1,1,0,#muhaimin,bercyanda nih cak cakimin anies muhaimin capres pinterpolitik beritapolitik infografis politik politikindonesia,10/13/2023,10/13/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#mahfudmd,santri ulama kota palrembang dukung ganjar calon presiden mahfudmd ganjarmahfud ganjarpresiden papuabarat papuabaratdaya menangtotal,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,muhaimin,kuda hitam skak match menang insyaallah anies muhaimin menang telak pd pilpres aamiin amin amin amin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#cakimin,amin adu domba anak bangsa cakimin,10/31/2023,10/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
150,14,1,36,#cakimin,cakiminow temu makan siang istana rupa bentuk komitmen presiden jokowi jaga suasana milu sejuk kondusif sepakat nyata download metrotvxtend app store play store cakimin jokowi pemilu,10/30/2023,10/30/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0.34,0,0.912,0.088,Positive
0,0,0,0,#mahfud,ganjarpresiden mahfud md wakil presidan,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
246,21,5,99,muhaimin,laden tang ceria bener taping pagi program gaspol kompascom lupa tonton kanal youtube kompas com rabu ya gaspoll,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
5,1,0,3,#cakimin,inisiator badan saudara antariman berani abdul muhaimin iskandar calon wakil presiden koalisi ubah selesai adu domba cebong kampret milu viva co id berita politik vivacoid cakimin pemilu cebong kampret,10/31/2023,10/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,mahfudmd,menteri kordinator bidang politik mahfud md bayar data sebar pinjol ilegal ya guys edukasi konsultasigratis solusi jokipinjolamanah,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
277,3,2,116,muhaimin,terimakasih dukung simpatisan rawan amin anies muhaimin follow akun jarnasabwbpn jarnas borneo kaltim bantu rt like tembus k ya juang ubah nila nilai aminkanindonesia,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0.3612,0,0.902,0.098,Positive
355,46,3,73,mahfud,insya allah ganjar mahfud menang suara,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,mahfudmd,dukung ganjar pranowo mahfud md alir kali palembang maklumatnews com dukungan un,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,mahfud,ganjar mahfud capres cawapres megawati hak prerogatif kongres pdip partai koalisi anggap kambing congek partai totalitas menang ganjar kayaknya juang caleg,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0.4404,0,0.873,0.127,Positive
0,0,0,0,cakimin,jurus anies p k s h ti f pi h d y tulloh brubah aplagi surut pola konstruktif baju and cakimin berkat birah lalai akal sehat yg nyapres klo ngga malu kelompok gus men nafsu digedein korban nu no logic,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,-0.296,0.053,0.947,0,Negative
1,0,0,0,mahfud,konsultan giring opini publik tujuanya baca angkat suara ganjar mahfud pdip sembari degradasi suara lawan politik busa ngomong media post medsos yamg bayar,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
16,15,0,9,#mahfudmd,ganjar mahfud pasang top komplit alam wajar sih kader koalisi belah ramai dukung presgan ganjarmahfud ganjarpranowo mahfudmd lanjutgan indonesiaunggul menangsatuputaran,11/2/2023,11/2/2023,Positive,"Sentiment(polarity=0.5, subjectivity=0.5, assessments=[(['top'], 0.5, 0.5, None)])",0.5,0.5,0.2023,0,0.913,0.087,Positive
14,14,0,6,#mahfudmd,gaes usul nih bikin kenal ganjar mahfud tunggu masuk yah presgan ganjarmahfud ganjarpranowo mahfudmd lanjutgan indonesiaunggul menangsatuputaran,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
14,14,0,6,#mahfudmd,sambut hangat masyarakat iring kunjung ganjar mahfud alhamdulillah moga allah mudah lancar presgan ganjarmahfud ganjarpranowo mahfudmd lanjutgan indonesiaunggul menangsatuputaran,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
15,14,0,6,#mahfudmd,alhamdulillah sambut antusias warga iring kunjung ganjar mahfud daerah moga mudah lancar urus presgan ganjarmahfud ganjarpranowo mahfudmd lanjutgan indonesiaunggul menangsatuputaran bal pulaudewata,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
16,14,0,7,#mahfudmd,gaes usul nih bikin kenal ganjar mahfud tunggu masuk yah presgan ganjarmahfud ganjarpranowo mahfudmd lanjutgan indonesiaunggul menangsatuputaran,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
14,15,0,6,#mahfudmd,rekam jejak ganjar anggota dpr ri milik catat dasar saksi langsung akbar faizal ganjarpranowo mahfudmd ganjarmahfud deklarasiganjarmahfud presgan lanjutgan indonesiaunggul,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,mahfud,ganjarpranowo kuat keliling indonesia gerak undang ganjar mahfud daerah,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
92,8,1,33,mahfud,gara gara pamangibrancurang tatanan negara rusak marwah mk titik nadir pimpin lahir proses proses akal atur pimpin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,1,cakimin,mari sukses milu aminjaganetralitas dpp pkb and cakimin,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
675,408,83,210,mahfud,sekjen pdip copot baliho ganjar mahfud cedera adil kompas tv nasional,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,cakimin,cakimin ragu aniesmuhaimin,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
723,7,4,316,cakimin,pasang anies cakimin dukung kali milenial genz kalong jawa gus yusuf chudhori milenial deklarasi amin alhamdulillah,10/29/2023,10/29/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,cakimin,sukses cakimin pkb,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
159,8,2,34,mahfudmd,presiden indonesia ganjarpranowo garis rakyat indonesia pilih beliau lini negeri orang cerdas berfikir waras jatuh pilih gama ganjar mahfud md ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,1,0,0,mahfudmd,pdip usung pasang ganjar pranowo mahfud md pilpres bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,1,0,0,mahfudmd,lembaga survei charta politika indonesia rilis hasil survei elektabilitas pasang calon presiden calon wakil presiden hasil paslon ganjar pranowo mahfud md unggul prabowo subianto gibran rakabuming anies baswedan muhaimin iskandar amin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#muhaimin,paham tips pilih pimpin presiden wakil rakyat milu capres cawapres anies muhaimin ganjar magfudh prabowo pemilu pemimpinjujur pemimpinuntukrakyat presidenindonesia indonesiapresidentcandidates pemilihanjujur indonesiamaju pusatpenerjemah net tips car,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[(['net'], 0.0, 0.0, None)])",0,0,0,0,1,0,Neutral
0,0,0,0,mahfudmd,p kenal mahfud md basis pilih pulau madura nasional sindonews com read pmenang ganjarmahfudtaatkonstitusi anwarusman,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
3,0,0,1,#muhaimin,aminajadulu muhaimin iskandar,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#muhaimin,salam desa muhaimin anisbaswedan,10/15/2023,10/15/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,mahfud,ganjar mahfud cilik ganjarmahfud masyarakat milu news batampos co id ganjar m,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,mahfudmd,yenny wahid dukung ganjar pranowo mahfud md suami pilih tim kampanye prabowo subianto gibran rakabuming raka ift tt czthngw,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
33,12,1,12,mahfudmd,mahfud md idola anak muda tag virginia artists pagi lawan rare beauty fuji scarlett mundur ketua mk innalillahi angel down trans pagi upnormal hamas palestina gen z kaskus,11/7/2023,11/7/2023,Positive,"Sentiment(polarity=0.0722222222222222, subjectivity=0.5944444444444444, assessments=[(['rare'], 0.3, 0.9, None), (['down'], -0.15555555555555559, 0.2888888888888889, None)])",0.072222222,0.594444444,0.5859,0,0.877,0.123,Positive
0,0,0,0,mahfudmd,banding kaya cawapres gibran rakabuming raka muhaimin iskandar mahfud md kaya proserang com news,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#muhaimin,alhamdulillah sah terimakasih do a dukung kerjasama sukses daftar pasang amin bacapres bacawapres pilpres insyaalloh tenaga keringat panjenengan sia amin salam ubah muhaimin,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
7545,4471,220,4020,cakimin,amin aniesbaswedan cakiminow palestina doa saudara palestina acara giat aminforfreepalestine aniesmuhaimin,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,-0.5106,0.248,0.752,0,Negative
1,0,0,0,#muhaimin,anies baswedan cak imin daftar capres cawapres pilpres kpu ri kamis oktober kpu pilpres pemilu aniesmuaimin aniesmuhaimin aniesbaswedan anies muhaimin cakimin breaking news berita,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#muhaimin,kati tuhan pkb muhaimin,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,gibran,asli takut kalah gibran cawapres ya mudeng detik orang pdip tantrum mus,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,-0.4215,0.203,0.797,0,Negative
1,0,0,0,#muhaimin,anies cak imin resmi daftar capres cawapres kpu rri co id milu anie pemilu capres anies muhaimin,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#cakimin,cak imin target anies muhaimin unggul jatim jateng jawa barat pilpres thephraseid aniesmuhaimin aniesbaswedan muhaiminiskandar cakimin pilpres cakiminow thephrase id anies muhaimin,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#muhaimin,bohong ayo kasih gelar ges hasan alpad hehe uda datuakrajoangek alphard cawapress gibran prabowo anies muhaimin skck,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,gibran,kau pdi p receh calon orang status anak presiden gol gibran jokowi mk diutak atik semntara pdi p lantang protes hancur demokrasi,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
55,6,6,19,#gibran,kode bu khofifah prabowo nih prabowo prabowosubianto gibran gibranrakabuming prabowogibran khofifahindahparawansa khofifah jawatimur indonesiamaju bersamaindonesiamaju dekade mendingprabowo terusmajubersamaprabowo menangsatuputaran,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
45,2,0,13,#gibran,yuk ros roeslani anak muda struktur tim kampanye nasional tkn prabowo gibran prabowo prabowosubianto gibran gibranrakabuming prabowogibran rosanroeslani indonesiamaju bersamaindonesiamaju anakmuda milenial genz dekade mendingprabowo terusmajubersamaprabowo menangsatuputaran,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#mahfud,gus im contoh nyata pengaruh orang individu masyarakat utama kalang muda signifikan tampil media sosial panggung politik ganjarmahfud ganjarcapres ganjar ganjarpranowo ganjarpresiden mahfud,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,gibran,mas gibran pegang tahta lupa duduk,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#muhaimin,anis cak imin bawa ubah insyaallah menang aminajadulu muhaimin iskandar cakiminow dpp pkb aniesbaswedan,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
19,1,0,6,#gibran,habib luthfi bin yahya masuk tim kampanye nasional prabowo gibran bina sekretaris tkn prabowo gibran nusron wahid muka alas masuk nama habib luthfi prabowo gibran prabowogibran tknprabowogibran habibluthfi nusronwahid,11/7/2023,11/7/2023,Negative,"Sentiment(polarity=-0.4, subjectivity=1.0, assessments=[(['alas'], -0.4, 1.0, None)])",-0.4,1,-0.2732,0.07,0.93,0,Negative
1,0,0,0,#muhaimin,jawatimur pilih amin sidoarjo aniesbaswedan muhaimin,10/15/2023,10/15/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#muhaimin,amin jaga amanah muhaimin,10/13/2023,10/13/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#muhaimin,tim bakorsi rawan anies baswedan muhaimin iskandar kota prabumulih resmi kukuh beritaopini id tim bakor bakorsi prabumulih aniesbaswedan muhaimin saksi pilpres amin politics,10/15/2023,10/15/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#cakimin,literatur pakusari wilayah gunung asri pokok e pakusari topkb muda visioner peduli gusimin gusrivqy sahabatgusrivqy aniesmuhaimin amin anies aminindonesia gardaamin gusmuhaimin cakimin gusmuhaimin,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#cakimin,presiden pks ahmad syaikhu ciri tokoh kapten tim nasional menang pasang amin sosok bawa menang pilih presiden pilpres ld cakimin aniesbaswedan tribunnews com mata lokal me,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#muhaimin,wwuuiihh kota malang heboh capres cawapres amin juta unjung ubah membludak cair saking panas nasdem pkb aniesbaswedan muhaimin malang heboh viral janganbaper,10/12/2023,10/12/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,#muhaimin,suara nu jatim milik pkb milih pkb wajib si pkb gusimin muhaimin aniesmuhaimin,10/12/2023,10/12/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
49,0,2,33,muhaimin,sentiasa pegang bahawa kerja cari duit orang jabat rak selesai tugas sahabat ahli keluarga boss bapa mak persetan arah ragut rehat lapang emosi,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,gibran,redd bull cari alternatif gibran tumbang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,gibran,gibran awokwokwokwok,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#cakimin,maju ubah cakimin anismuhaimin,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
3411,195,22,847,muhaimin,kemarin orang teriak histeris panggil gus amiin kenal nama anis muhaimin,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
99,7,0,24,muhaimin,ketua dpw partai nasdem jawa timur sri sajekti sudjunadi pasang anies baswedan gus muhaimin iskandar amin menang jawa timur amin milik kapasitas tunai janji merdeka maju sejahtera wujud adil sosial indonesia itstime partainasdem restorasiindonesia gerakanperubahan,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#cakimin,calon wakil presiden cawapres koalisi ubah muhaimin iskandar alias cak imin syukur pasang bacapres anies baswedan pilpres ld cakimin aniesbaswedan tribunnews com mata lokal me,10/31/2023,10/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
33,11,2,2,#cakimin,cawapres koalisi ubah muhaimin iskandar alias cak imin dukung waspada pasal pasang calon logistik ist cakimin pilpres m tribunnews com mata lokal,10/31/2023,10/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
362,6,1,86,muhaimin,politikus nasdem optimisme surya paloh menang anies baswedan muhaimin ronde nasional tempo co read temponasional,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,muhaimin,silah bikin surpe surpa surpo suka hati cari makan situ optimis usaha do a insyaallah anies muhaimin pilih lantik presiden wapres ri aamiin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
753,211,8,137,muhaimin,anies muhaimin harap prabowo gibran kejar ganjar mahfud kalah,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
12,8,2,5,mahfud,yenny wahid dukung ganjar mahfud suami nasihat tim kampanye prabowo gibran pluralisme amp kompas com nasional read,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,cakimin,milu aman amin pimpin cakimin,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
3,2,0,2,#muhaimin,pilih anies orang prabowo milik kelam keri aniesbaswedan anies aniespresiden aniesmuhaimin amin aniesmuhaimin aminindonesialebihbaik cakimin muhaimin koalisiperubahan tolakprabowo,10/11/2023,10/11/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#muhaimin,pilih anies orang prabowo milik kelam keri aniesbaswedan anies aniespresiden aniesmuhaimin amin aniesmuhaimin aminindonesialebihbaik cakimin muhaimin koalisiperubahan tolakprabowo,10/11/2023,10/11/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
24,9,1,15,mahfud,manusia kelompok manusia jenis karakter tuju tabiat hobi niat kumpul karakter orang kumpul orang orang jahat kumpul orang jahat orang sukses kumpul orang sukses cundang kumpul cundang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#muhaimin,pilih anies orang prabowo milik kelam keri aniesbaswedan anies aniespresiden aniesmuhaimin amin aniesmuhaimin aminindonesialebihbaik cakimin muhaimin koalisiperubahan tolakprabowo,10/11/2023,10/11/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,#muhaimin,pilih anies orang prabowo milik kelam keri aniesbaswedan anies aniespresiden aniesmuhaimin amin aniesmuhaimin aminindonesialebihbaik cakimin muhaimin koalisiperubahan tolakprabowo,10/11/2023,10/11/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,1,mahfud,wkkwkwkw awas tum anak presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,1,0,0,#mahfudmd,dukung ganjar pranowo mahfud md presiden wakil presiden indonesia ganjarmahfud ganjarpranowo mahfudmd gerakcepat presiden pemilu,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
2,0,0,1,mahfud,lolos babak utama korea masters alwi farhan senang syukur dlvr it syvwys,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
0,0,0,0,cakimin,salut cakimin,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1508,183,55,211,mahfudmd,malam mimpi indonesia presiden mahfud md wapresnya ahok marah ya nama mimpi atur,5/7/2023,5/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
1,0,0,0,mahfud,fia berani ankguh dsn jumawah nya presiden presiden sjk tiadakn pilkada biar gua bup walkot jbt pj perintah atur,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0,0,0,0,1,0,Neutral
