ï»¿id,isQuote,isRetweet,likes,quotes,replies,retweets,searchQuery,text,timestamp,tanggal,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified,clean_content
1.72183e+18,False,False,0,0,1,0,mahfudmd,"Lembaga survei Charta Politika Indonesia merilis hasil survei elektabilitas pasangan calon presiden dan calon wakil presiden 2024. Hasilnya, paslon Ganjar Pranowo-Mahfud Md unggul atas Prabowo Subianto-Gibran Rakabuming dan Anies Baswedan-Muhaimin Iskandar (AMIN).",2023-11-07T09:51:00.000Z,11/7/2023,https://twitter.com/pinterpolitik/status/1721827652322132118,https://pbs.twimg.com/profile_images/912178617282523136/NsW4kW_j.jpg,"Official Account of PinterPolitik.com
instagram.com/pinterpolitik | Email : info@pinterpolitik.com",2016-11-16T06:12:00.000Z,"Jakarta, Indonesia",14029,102,2587,21244,https://twitter.com//pinterpolitik,Pinterpolitik.com,@pinterpolitik,False,pinterpolitik.com/,@pinterpolitik,False,dan dan amin
1.71483e+18,False,False,0,0,0,0,#muhaimin,"Pahami Tips Cara Memilih Pemimpin, Presiden & Wakil Rakyat #pemilu #capres #cawapres #anies #muhaimin #ganjar #magfudh #prabowo #pemilu2024 #pemimpinjujur #pemimpinuntukrakyat #presidenindonesia #indonesiapresidentcandidates #pemilihanjujur #indonesiamaju
pusatpenerjemah.net/tips-car?",2023-10-19T02:29:00.000Z,10/19/2023,https://twitter.com/Ppenerjemah/status/1714831209321406944,https://pbs.twimg.com/profile_images/1690618444423761920/CuuUVn6Z.jpg,P. 0815 1008 1008 - 0813 1920 1920 | WA. 0818 0780 9009 | Kantor Jasa Penerjemah Resmi Tersumpah Bahasa Asing | Untuk Semua Dokumen,2012-01-22T14:37:00.000Z,"Jakarta Selatan, DKI Jakarta",186,1801,917,17892,https://twitter.com//Ppenerjemah,Pusat Penerjemah,@Ppenerjemah,False,pusatpenerjemah.com,,False,net car
1.72183e+18,False,False,0,0,0,0,mahfudmd,PPP Kenalkan Mahfud MD ke Basis Pemilih di Pulau Madura nasional.sindonews.com/read/? #PPPMenang #GanjarMahfudTaatKonstitusi #AnwarUsman,2023-11-07T10:01:00.000Z,11/7/2023,https://twitter.com/MNCkoranSINDO/status/1721830346067722352,https://pbs.twimg.com/profile_images/1301084289077977088/0BMtcGYy.jpg,Sumber Referensi Terpercaya | Google+: MNC Koran Sindo | FB Pages: MNC Koran Sindo | Instagram: [at]KoranSindo | Berlangganan? Hub: (021) 391 1518,2012-03-01T08:57:00.000Z,"Jakarta, Indonesia",86950,70,3498,372730,https://twitter.com//MNCkoranSINDO,Koran Sindo,@MNCkoranSINDO,False,koran-sindo.com,,False,p basis di read
1.71484e+18,False,False,3,0,0,1,#muhaimin,"#AMINAjaDulu 
#Muhaimin Iskandar 2024",2023-10-19T03:22:00.000Z,10/19/2023,https://twitter.com/Wantosuwan79871/status/1714844450831339683,https://pbs.twimg.com/profile_images/1688796755813646336/uGAU5hXi.jpg,,2023-08-08T06:10:00.000Z,,2,24,57,57,https://twitter.com//Wantosuwan79871,Wantosuwanto Wanto,@Wantosuwan79871,False,,,False,
1.71357e+18,False,False,0,0,0,0,#muhaimin,"Salam kami dari Desa
#Muhaimin
@AnisBaswedan",2023-10-15T15:10:00.000Z,10/15/2023,https://twitter.com/xi_yian/status/1713573088590549046,https://pbs.twimg.com/profile_images/1602203181794017280/XweuHTGg.jpg,Tenaga Pendamping Professional Kemendes PDTT,2022-12-11T15:06:00.000Z,,9,14,1028,65,https://twitter.com//xi_yian,Berliana Limbong,@xi_yian,False,,,False,dari
1.72184e+18,False,False,0,0,0,0,mahfud,"Ganjar-Mahfud Berpihak kepada Wong Cilik

#GanjarMahfud #Masyarakat #pemilu
news.batampos.co.id/ganjar-m?",2023-11-07T11:00:00.000Z,11/7/2023,https://twitter.com/BatamPos/status/1721844951817080835,https://pbs.twimg.com/profile_images/1720281957542903808/8ocalaJp.jpg,Twitter resmi dari batampos.co.id,2009-07-27T04:39:00.000Z,"Gedung Graha Pena Lt.3, Batam",68544,32,78,178816,https://twitter.com//BatamPos,Batampos,@BatamPos,False,batampos.co.id,,False,wong news id
1.72183e+18,False,False,0,0,0,0,mahfudmd,"Yenny Wahid Dukung Ganjar Pranowo-Mahfud MD, Suami Pilih Jadi Tim Kampanye Prabowo Subianto-Gibran Rakabuming Raka 
ift.tt/CztHNgw",2023-11-07T10:03:00.000Z,11/7/2023,https://twitter.com/fajaronline/status/1721830697080418394,https://pbs.twimg.com/profile_images/1504364132820467714/ij2c1f5v.jpg,"Seluruh Dunia Membacanya:
Jaringan Portal Berita Terbesar di Luar Jawa.",2009-11-14T05:17:00.000Z,"Jakarta, Indonesia",65252,102,203,358787,https://twitter.com//fajaronline,fajar online,@fajaronline,False,fajar.co.id,,False,
1.72173e+18,False,True,33,1,12,12,mahfudmd,"Mahfud MD idola para anak muda

.

tag
|| Virginia 4 ARTISTS Pagii Lawan 9 Rare Beauty Fuji Scarlett Mundurlah Ketua MK Innalillahi Angel Down Trans MASIH PAGI Upnormal Hamas Palestina Gen Z Kaskus ||",2023-11-07T03:14:00.000Z,11/7/2023,https://twitter.com/PasukanGanjar/status/1721727816398725226,https://pbs.twimg.com/profile_images/1646903662105759750/ZIC6Axso.jpg,Pasukan Pendukung Ganjar Pranowo!,2023-02-17T04:12:00.000Z,"Central Java, Indonesia",1080,1407,346,694,https://twitter.com//PasukanGanjar,Pasukan Ganjar,@PasukanGanjar,False,,,False,idola para tag rare beauty fuji angel gen z
1.72183e+18,False,False,0,0,0,0,mahfudmd,"Ini Perbandingan Kekayaan Cawapres Gibran Rakabuming Raka, Muhaimin Iskandar dan Mahfud MD, Siapa Paling Kaya? proserang.com/news/689107794?",2023-11-07T10:03:00.000Z,11/7/2023,https://twitter.com/ProSerang/status/1721830840982765718,https://pbs.twimg.com/profile_images/1721831274908934145/AJ1Ssqo3.jpg,Aku resmi portal berita daerah terpercaya Proserang.com || Promedia Teknologi,2022-09-06T12:51:00.000Z,,6,122,6,1174,https://twitter.com//ProSerang,Proserang.com,@ProSerang,False,proserang.com,,False,dan paling news
1.71514e+18,False,False,1,0,0,0,#muhaimin,Alhamdulillah SAH.. Terimakasih atas do?a dukungan dan kerjasama semua pihak yang telah mensukseskan pendaftaran Pasangan AMIN sebagai Bacapres-Bacawapres pada Pilpres 2024. Insyaalloh tenaga dan keringat panjenengan semua tidak akan sia-sia. AMIN.. Salam Perubahan! #muhaimin,2023-10-19T23:08:00.000Z,10/19/2023,https://twitter.com/helminadi123/status/1715143026203615519,https://pbs.twimg.com/profile_images/1665287771593007104/MLc3x2R6.jpg,,2023-06-04T06:19:00.000Z,,9,8,290,93,https://twitter.com//helminadi123,helminadi123,@helminadi123,False,,,False,sah dan yang amin dan amin
1.72112e+18,False,True,7545,220,4471,4020,cakimin,"AMIN @aniesbaswedan @cakimiNOW bersama Palestina, bersama-sama kita doakan saudara-saudara kita di Palestina, disetiap acara, disetiap kegiatan, disetiap waktu 

#AMINforFreePalestine
#AniesMuhaimin2024",2023-11-05T10:46:00.000Z,11/5/2023,https://twitter.com/voiceofpkb/status/1721116816817438936,https://pbs.twimg.com/profile_images/1627095262018826243/fhlNyWPP.jpg,Social Media Volunteers ? akun relawan warga PKB ? Follow juga akun IG dan Tiktok kami agar kami bahagia,2009-08-23T06:29:00.000Z,Indonesia,486503,385,573,16209,https://twitter.com//voiceofpkb,VOICE OF PKB,@voiceofpkb,True,linktr.ee/voiceofpkb,,True,amin di acara
1.71484e+18,False,False,1,0,0,0,#muhaimin,"Anies Baswedan dan Cak Imin daftar Capres dan Cawapres Pilpres 2024 ke KPU RI hari ini Kamis 19 Oktober 2023.

#kpu #Pilpres2024 #Pemilu2024 #AniesMuaimin2024 #AniesMuhaimin #aniesbaswedan #anies #muhaimin #cakimin #BREAKING_NEWS #BERITA",2023-10-19T03:08:00.000Z,10/19/2023,https://twitter.com/kalimantan_satu/status/1714840794203623798,https://pbs.twimg.com/profile_images/1695412549280485376/GAEBvWlb.jpg,Friend of Golden Generation,2023-08-25T09:22:00.000Z,Indonesia,3,1,102,104,https://twitter.com//kalimantan_satu,Kalimantansatuofficial,@kalimantan_satu,False,,,False,dan dan
1.71485e+18,False,False,1,0,0,0,#muhaimin,"Diberkati Tuhan
#PKB#
#MUHAIMIN#",2023-10-19T03:57:00.000Z,10/19/2023,https://twitter.com/FrediTeda/status/1714853339429847152,https://pbs.twimg.com/profile_images/1605179355831095297/5xmvwhtQ.jpg,,2022-12-20T12:32:00.000Z,,4,4,252,137,https://twitter.com//FrediTeda,Yosef Fredi Teda,@FrediTeda,False,,,False,
1.72185e+18,False,False,1,0,0,0,gibran,Aslinya mereka itu takut kalah kalo gibran cawapres atau apa ya? aku msh gak mudeng sampai detik ini.....orang pdip tantrum semus,2023-11-07T11:08:00.000Z,11/7/2023,https://twitter.com/NoahRyder16/status/1721847090933043628,https://pbs.twimg.com/profile_images/1459188264376549381/_zFjX7sq.png,,2021-11-12T15:56:00.000Z,,5,37,10,222,https://twitter.com//NoahRyder16,Noah Ryder,@NoahRyder16,False,,,False,kalo apa ya aku orang tantrum
1.71495e+18,False,False,1,0,0,0,#muhaimin,"Anies-Cak Imin Resmi Daftar Capres-Cawapres ke KPU rri.co.id/pemilu/406578/anie? 

#pemilu2024 #capres @anies #muhaimin",2023-10-19T10:26:00.000Z,10/19/2023,https://twitter.com/RRIPrograma3/status/1714951110828720476,https://pbs.twimg.com/profile_images/1701475730767650816/wXzHOKxm.jpg,"Akun Resmi 88.8 FM | SMS/Whatsapp 081 399 399 888 | Tel. 021-384 4545 |
FB Fanpage : RRI Programa 3 | Instagram & Spotify : @RRIPrograma3",2013-01-29T03:25:00.000Z,Jakarta Capital Region,9318,113,438,90807,https://twitter.com//RRIPrograma3,RRI Programa 3,@RRIPrograma3,False,rri.co.id/,,False,id
1.71964e+18,False,False,0,0,0,0,#cakimin,"Cak Imin targetkan Anies-Muhaimin unggul di Jatim, Jateng, dan Jabar pada Pilpres 2024.
#ThePhraseID #AniesMuhaimin2024 #AniesBaswedan #MuhaiminIskandar #CakImin #Pilpres2024 @cakimiNOW 
thephrase.id/anies-muhaimin-?",2023-11-01T09:00:00.000Z,11/1/2023,https://twitter.com/ThePhraseID/status/1719640421150715993,https://pbs.twimg.com/profile_images/1388034824800141314/mEkeCpV2.jpg,The Phrase menawarkan berbagai berita positif dan menginspirasi untuk kita semua. #ThePhraseID,2021-04-23T08:39:00.000Z,,113,173,5,9548,https://twitter.com//ThePhraseID,The Phrase,@ThePhraseID,False,tinyurl.com/ThePhraseID,,False,di dan id
1.71512e+18,False,False,0,0,0,0,#muhaimin,"Kalo Uda bohong , ayo kita kasih gelar baru ges..  Hasan Alpad hehe gimana uda? @datuakrajoangek ?

#Alphard #Cawapress #Gibran #Prabowo #Anies #Muhaimin #SKCK",2023-10-19T21:22:00.000Z,10/19/2023,https://twitter.com/SRakdjat/status/1715116131583975884,https://pbs.twimg.com/profile_images/1704412634580488193/ETuCtr3-.jpg,,2023-09-20T08:29:00.000Z,,1,7,1,43,https://twitter.com//SRakdjat,Soeara Rakdjat,@SRakdjat,False,,,False,kalo baru hasan
1.72185e+18,False,False,1,0,0,0,gibran,"Kau kira PDI P sereceh itu, mau calonkan org yg kelebihannya hanya statusnya Anak Presiden. Gak Mungkin lah. Justru yg sgt ingin golkan Gibran yg pak Jokowi. Makanya MK diutak-atik.Semntara PDI P yg paling lantang protes, karena ini bakal hancurkan demokrasi.",2023-11-07T11:08:00.000Z,11/7/2023,https://twitter.com/Minke0000/status/1721847145874210998,https://pbs.twimg.com/profile_images/1714994439775731712/v5HUQNXf.jpg,TrustNobody,2022-06-18T09:50:00.000Z,,3,154,37,104,https://twitter.com//Minke0000,Minke,@Minke0000,False,,,False,p mau p paling bakal
1.72115e+18,False,True,55,6,6,19,#gibran,"Kode-kode Bu Khofifah ke Pak Prabowo Nih??? Gimana menurutmu?

#prabowo #prabowosubianto #gibran #gibranrakabuming #prabowogibran2024 #khofifahindahparawansa #khofifah #jawatimur #indonesiamaju #bersamaindonesiamaju #dekade08 #mendingprabowo #terusmajubersamaprabowo #menangsatuputaran",2023-11-05T12:48:00.000Z,11/5/2023,https://twitter.com/dekade_08/status/1721147546998079723,https://pbs.twimg.com/profile_images/1718921288960643074/7PABQb4W.jpg,Prabowo Presiden 2024,2022-10-03T12:33:00.000Z,"DKI Jakarta, Indonesia",1465,70,337,3737,https://twitter.com//dekade_08,DEKADE 08,@dekade_08,True,dekade08.id,@dekade_08,True,bu
1.72148e+18,False,True,45,0,2,13,#gibran,"Yuk kita tanya Pak Rosan Roeslani kenapa banyak anak muda di dalam struktur Tim Kampanye Nasional (TKN) Prabowo-Gibran!!!

#prabowo #prabowosubianto #gibran #gibranrakabuming #prabowogibran2024 #rosanroeslani #indonesiamaju #bersamaindonesiamaju #anakmuda #milenial #genz #dekade08 #mendingprabowo #terusmajubersamaprabowo #menangsatuputaran",2023-11-06T10:52:00.000Z,11/6/2023,https://twitter.com/dekade_08/status/1721480758999826842,https://pbs.twimg.com/profile_images/1718921288960643074/7PABQb4W.jpg,Prabowo Presiden 2024,2022-10-03T12:33:00.000Z,"DKI Jakarta, Indonesia",1465,70,337,3737,https://twitter.com//dekade_08,DEKADE 08,@dekade_08,True,dekade08.id,@dekade_08,True,di
1.7204e+18,False,False,1,0,0,0,#mahfud,"Gus Im adalah contoh nyata bahwa pengaruh seorang individu dalam masyarakat, terutama di kalangan muda, bisa sangat signifikan meskipun tidak selalu tampil di media sosial atau panggung politik.

#GanjarMahfud2024 #GanjarCapres #ganjar #GanjarPranowo #GanjarPresiden2024 #Mahfud",2023-11-03T11:14:00.000Z,11/3/2023,https://twitter.com/bali_ganjar/status/1720399025281859930,https://pbs.twimg.com/profile_images/1703726219727097856/qdByZw6J.jpg,"BALI SIAP MEMENANGKAN GANJAR PRANOWO PRESIDEN 2024 

FB, IG, YT, TK, SNCK : @pasukanganjarbali",2012-01-28T11:23:00.000Z,Bali,16,21,140,454,https://twitter.com//bali_ganjar,PASUKAN GANJAR MAHFUD BALI,@bali_ganjar,False,,@bali_ganjar,False,di di media
1.72185e+18,False,False,0,0,0,0,gibran,Mas Gibran buat saya adalah luar biasa pemegang tahta tertinggi tapi tidak lupa dengan kedudukan,2023-11-07T11:08:00.000Z,11/7/2023,https://twitter.com/Ksyailenda/status/1721847069563105585,https://pbs.twimg.com/profile_images/1681115426347155456/sZza5nNX.jpg,PUCUK DICINTA ULAM PUN TIBA | cahgendeng,2023-07-18T01:32:00.000Z,,1282,3077,519,454,https://twitter.com//Ksyailenda,Kian Syailendra,@Ksyailenda,False,,,False,mas saya
1.71485e+18,False,False,0,0,0,0,#muhaimin,"Anis dan Cak Imin pembawa perubahan, InsyaAllah Menang
#AMINAjaDulu 
#Muhaimin Iskandar 2024
@cakimiNOW
@DPP_PKB 
@aniesbaswedan",2023-10-19T03:52:00.000Z,10/19/2023,https://twitter.com/Jumriani31/status/1714852054601285881,https://pbs.twimg.com/profile_images/1661994688528924674/ysFmzvTw.jpg,Keluarga,2022-07-29T10:48:00.000Z,,4,12,40,159,https://twitter.com//Jumriani31,Jumrianish,@Jumriani31,False,,,False,anis dan
1.72174e+18,False,True,19,0,1,6,#gibran,"Habib Luthfi bin Yahya masuk ke dalam Tim Kampanye Nasional Prabowo-Gibran sebagai pembina.

Sekretaris TKN Prabowo-Gibran Nusron Wahid mengemukakan alasannya memasukkan nama Habib Luthfi!

#prabowo #gibran #prabowogibran #tknprabowogibran #habibluthfi #nusronwahid",2023-11-07T04:17:00.000Z,11/7/2023,https://twitter.com/dekade_08/status/1721743631135183240,https://pbs.twimg.com/profile_images/1718921288960643074/7PABQb4W.jpg,Prabowo Presiden 2024,2022-10-03T12:33:00.000Z,"DKI Jakarta, Indonesia",1465,70,337,3737,https://twitter.com//dekade_08,DEKADE 08,@dekade_08,True,dekade08.id,@dekade_08,True,bin pembina
1.7136e+18,False,False,1,0,0,0,#muhaimin,Jawatimur memilih AMIN #Sidoarjo #AniesBaswedan #Muhaimin,2023-10-15T16:49:00.000Z,10/15/2023,https://twitter.com/nasdemmuda_sub/status/1713598073887465867,https://pbs.twimg.com/profile_images/1695352080813506561/IOgFXPvN.jpg,"Akun Twitter Resmi NasDem Muda DPD Partai NasDem SUB | Mencetak aktivis dan politisi muda, Pendukung kegiatan positif generasi muda | Join klik link dibawah ini",2020-06-07T17:04:00.000Z,"Kota Surabaya, Jawa Timur",49,64,1598,325,https://twitter.com//nasdemmuda_sub,NasDem Muda Surabaya,@nasdemmuda_sub,False,bit.ly/DaftarMilenialNasDemS?,,False,amin
1.71284e+18,False,False,0,0,0,0,#muhaimin,"#amin jaga amanah
#muhaimin 2024",2023-10-13T14:18:00.000Z,10/13/2023,https://twitter.com/Antoro72329065/status/1712835315583606824,https://pbs.twimg.com/profile_images/1448086193451769862/llHy_Zfv.jpg,,2020-12-05T02:12:00.000Z,,37,266,0,153,https://twitter.com//Antoro72329065,Dwi antoro,@Antoro72329065,False,,,False,
1.71355e+18,False,False,0,0,0,0,#muhaimin,"Tim 100 Bakorsi Relawan Anies Baswedan-Muhaimin Iskandar Kota Prabumulih Resmi Dikukuhkan

 beritaopini.id/tim-100-bakor?

#bakorsi #prabumulih #aniesbaswedan #muhaimin #saksi #pilpres #AMIN2024 #politics",2023-10-15T13:39:00.000Z,10/15/2023,https://twitter.com/beritaopini_id/status/1713550264953913614,https://pbs.twimg.com/profile_images/1609810370860023810/9hkg1Qzc.jpg,Merupakan sumber informasi berita dan opini isu terkini,2022-12-21T16:02:00.000Z,indonesia,7,3,22,500,https://twitter.com//beritaopini_id,beritaopini.id,@beritaopini_id,False,beritaopini.id,,False,id
1.71953e+18,False,False,0,0,0,0,#cakimin,"Sehingga dalam beberapa literatur Pakusari disebut sebagai wilayah pegunungan yang asri.
Pokok e Pakusari ToPKB 
Muda, Visioner, Peduli!
#gusimin #gusrivqy #sahabatgusrivqy #aniesmuhaimin2024 #amin2024 #anies #aminindonesia2024 #gardaamin2024 #gusmuhaimin #cakimin #gusmuhaimin",2023-11-01T01:50:00.000Z,11/1/2023,https://twitter.com/RivqyHalim/status/1719532414547227045,https://pbs.twimg.com/profile_images/1658046184936837121/iwXGzGZa.jpg,"Merawat NU, Untuk NKRI",2022-06-27T15:01:00.000Z,,266,39,351,449,https://twitter.com//RivqyHalim,Rivqy Abdul Halim,@RivqyHalim,False,,,False,yang e visioner
1.71958e+18,False,False,0,0,0,0,#cakimin,"Presiden PKS, Ahmad Syaikhu,  mengatakan ciri-ciri tokoh yang akan menjadi Kapten Timnas Pemenangan  pasangan AMIN itu adalah sosok yang bisa membawa kemenangan di Pemilihan  Presiden (Pilpres) 2024. (ld)
#cakimin #aniesbaswedan
tribunnews.com/mata-lokal-me?.",2023-11-01T05:00:00.000Z,11/1/2023,https://twitter.com/tribunnews/status/1719580026834727157,https://pbs.twimg.com/profile_images/1696818545911570432/lTzxiWuQ.jpg,Twitter resmi Tribunnews.com. Download aplikasi Tribunnews untuk mendapatkan berita terkini bit.ly/TribunnewsAppA? Email: redaksi@tribunnews.com,2010-03-18T13:56:00.000Z,Indonesia,1453569,534,1145,899300,https://twitter.com//tribunnews,Tribunnews.com,@tribunnews,True,tribunnews.com,,True,yang amin yang di
1.71239e+18,False,False,0,0,0,0,#muhaimin,"Wwuuiihh..!!!
Kota Malang Heboh kedatangan Capres Cawapres AMIN

Berjuta Pengunjung yang ingin Perubahan membludak mencair saking panasnya!!!

#nasdem #PKB  #aniesbaswedan #muhaimin #malang #heboh #viral #janganbaper",2023-10-12T08:38:00.000Z,10/12/2023,https://twitter.com/wu223r20n3/status/1712387161813840049,https://pbs.twimg.com/profile_images/1703055438957432833/kDH_8Wtm.jpg,??? ??,2016-11-19T16:39:00.000Z,Indonesia,84,451,112,716,https://twitter.com//wu223r20n3,???? ?????,@wu223r20n3,False,,,False,amin yang
1.71243e+18,False,False,0,0,0,0,#muhaimin,"Yakin suara NU Jatim sudah jadi milik PKB.? 
Milih pkb wajib gak si.? 

#pkb #gusimin #muhaimin #AniesMuhaimin2024",2023-10-12T11:11:00.000Z,10/12/2023,https://twitter.com/PMI_Millenial/status/1712425784856695276,https://pbs.twimg.com/profile_images/1339522459611979778/1g35BERu.jpg,"Berlandaskan moral, bertujuan mewujudkan masyarakat adil makmur, itulah alasan kenapa kami membentuk gerakan moral ini.",2020-12-17T10:46:00.000Z,,485,430,655,1620,https://twitter.com//PMI_Millenial,Penggerak Millenial Indonesia,@PMI_Millenial,False,,,False,yakin nu si
1.72135e+18,False,True,49,2,0,33,muhaimin,"Sentiasa pegang bahawa kerja hanya tempat mencari duit, dan orang pejabat hanya rakan menyelesaikan tugas. Mereka bukan sahabat atau ahli keluarga. Dan boss bukan bapa atau mak anda. Persetan apa-apa arahan yang meragut waktu rehat dan kelapangan emosi anda.",2023-11-06T02:23:00.000Z,11/6/2023,https://twitter.com/wanorazriq/status/1721352604725461321,https://pbs.twimg.com/profile_images/1662859617251241985/ZFNROS4v.jpg,"Melontar dadu permainan, menyelak halaman kata, dan mengembara ke kota imaginasi",2022-02-14T11:03:00.000Z,,742,214,653,1777,https://twitter.com//wanorazriq,Wan Nor Azriq,@wanorazriq,False,linktr.ee/wannorazriq,,False,duit dan orang rakan dan boss anda apa apa yang dan anda
1.72185e+18,False,False,0,0,0,0,gibran,REDD bull harus mencari alternatif lain agar Gibran bisa tumbang,2023-11-07T11:07:00.000Z,11/7/2023,https://twitter.com/RskRiski79587/status/1721846943335539009,https://pbs.twimg.com/profile_images/1713766640830345216/X8fq7VnY.jpg,,2023-06-18T07:47:00.000Z,,24,137,32,531,https://twitter.com//RskRiski79587,rial elangga,@RskRiski79587,False,,@RskRiski79587,False,redd bull lain agar
1.72185e+18,False,False,0,0,0,0,gibran,Gibran pun awokwokwokwok,2023-11-07T11:08:00.000Z,11/7/2023,https://twitter.com/FianOneil/status/1721847065989505522,https://pbs.twimg.com/profile_images/1245716898102128640/vxInPt2C.jpg,simple,2013-02-04T15:37:00.000Z,Mataram - Indonesia,569,859,4651,15522,https://twitter.com//FianOneil,Fian Dwi,@FianOneil,False,,,False,pun
1.71951e+18,False,False,1,0,0,0,#cakimin,"Maju untuk Perubahan
#cakimin 
#AnisMuhaimin2024",2023-11-01T00:37:00.000Z,11/1/2023,https://twitter.com/pratidina_hafiz/status/1719514053473907063,https://pbs.twimg.com/profile_images/1615865231498182658/6DukcvXO.jpg,,2023-01-19T00:13:00.000Z,,2,24,385,416,https://twitter.com//pratidina_hafiz,Yudi Pratidina,@pratidina_hafiz,False,,,False,
1.71966e+18,False,True,3411,22,195,847,muhaimin,"Kemarin ada seorang ibu teriak histeris memanggil aku Gus AMIIIIN..
Kenalkan namaku Anis Muhaimin..",2023-11-01T10:35:00.000Z,11/1/2023,https://twitter.com/cakimiNOW/status/1719664542534561980,https://pbs.twimg.com/profile_images/1708785220189827072/6qE62WVW.jpg,Ketua Umum PKB (Partai Kebangkitan Bangsa) | Wakil Ketua DPR RI,2013-06-07T10:45:00.000Z,Indonesia,301130,976,14364,24752,https://twitter.com//cakimiNOW,A Muhaimin Iskandar,@cakimiNOW,True,piped.video/@cakiminow,@cakimiNOW,True,aku anis
1.72181e+18,False,True,99,0,7,24,muhaimin,"Ketua DPW Partai NasDem Jawa Timur Sri Sajekti Sudjunadi meyakini bahwa pasangan Anies Baswedan-Gus Muhaimin Iskandar (AMIN) bisa menang di Jawa Timur. 

AMIN akan mampu dan memiliki kapasitas menunaikan janji kemerdekaan untuk memajukan kesejahteraan umum dan mewujudkan keadilan sosial bagi seluruh Indonesia. 

'    

#ItsTime #PartaiNasDem #RestorasiIndonesia  #GerakanPerubahan",2023-11-07T08:45:00.000Z,11/7/2023,https://twitter.com/NasDem/status/1721811018727485484,https://pbs.twimg.com/profile_images/1624328175928090624/ABxekck3.jpg,Akun Resmi Partai NasDem | Gerakan Perubahan | Restorasi Indonesia |,2010-01-28T03:30:00.000Z,Å¡T,160326,793,2561,71802,https://twitter.com//NasDem,Partai NasDem,@NasDem,True,linktr.ee/partainasdem,,True,sri amin di amin dan dan
1.71926e+18,False,False,1,0,0,0,#cakimin,"Bakal Calon Wakil Presiden atau Cawapres Koalisi Perubahan Muhaimin Iskandar alias Cak Imin bersyukur bisa berpasangan dengan bacapres Anies Baswedan di pilpres 2024. (ld)
#cakimin #aniesbaswedan 

 tribunnews.com/mata-lokal-me?.",2023-10-31T07:29:00.000Z,10/31/2023,https://twitter.com/tribunnews/status/1719255349591675092,https://pbs.twimg.com/profile_images/1696818545911570432/lTzxiWuQ.jpg,Twitter resmi Tribunnews.com. Download aplikasi Tribunnews untuk mendapatkan berita terkini bit.ly/TribunnewsAppA? Email: redaksi@tribunnews.com,2010-03-18T13:56:00.000Z,Indonesia,1453569,534,1145,899300,https://twitter.com//tribunnews,Tribunnews.com,@tribunnews,True,tribunnews.com,@tribunnews,True,bakal alias di
1.71919e+18,False,True,33,2,11,2,#cakimin,"BakalÃ¿cawapresÃ¿dari Koalisi Perubahan Muhaimin Iskandar aliasÃ¿CakÃ¿Imin, meminta pendukungnya untuk waspada. Pasalnya, pasangan calon lainnya punya banyakÃ¿logistik.Ã¿(ist)
#CakImin #Pilpres2024

m.tribunnews.com/mata-lokal-?",2023-10-31T03:17:00.000Z,10/31/2023,https://twitter.com/tribunnews/status/1719191713535656389,https://pbs.twimg.com/profile_images/1696818545911570432/lTzxiWuQ.jpg,Twitter resmi Tribunnews.com. Download aplikasi Tribunnews untuk mendapatkan berita terkini bit.ly/TribunnewsAppA? Email: redaksi@tribunnews.com,2010-03-18T13:56:00.000Z,Indonesia,1453569,534,1145,899300,https://twitter.com//tribunnews,Tribunnews.com,@tribunnews,True,tribunnews.com,@tribunnews,True,dari ist
1.72153e+18,False,True,362,1,6,86,muhaimin,Politikus NasDem Ungkap Optimisme Surya Paloh Soal Kemenangan Anies Baswedan - Muhaimin Satu Ronde nasional.tempo.co/read/17934? #TempoNasional,2023-11-06T14:09:00.000Z,11/6/2023,https://twitter.com/tempodotco/status/1721530160330219734,https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ.jpg,"#BicaraFakta | Follow us for breaking news, current events, and more at tempo.co | Read our in-depth coverage at @temponewsroom & @korantempo",2008-12-15T03:54:00.000Z,Indonesia,2207894,28,741,1246066,https://twitter.com//tempodotco,tempo.co,@tempodotco,True,tempo.co,@tempodotco,True,ronde tempo read
1.72184e+18,False,False,0,0,0,0,muhaimin,"Silahkan saja mereka bikin surpe surpa surpo sesuka hatinya. mgkn dia cari makan dari situ. Tapi kita tetap harus optimis dan yakin dgn usaha dan Do'a, InsyaAllah ANIES-MUHAIMIN yg terpilih dan dilantik sbg Presiden dan Wapres RI 2024-2029. Aamiin",2023-11-07T10:44:00.000Z,11/7/2023,https://twitter.com/SoelG4y00/status/1721840975805661524,https://pbs.twimg.com/profile_images/1720489668817645571/0_AkL1vL.jpg,"dunia sementara, akhirat selamanya",2023-05-26T03:24:00.000Z,,4,61,524,503,https://twitter.com//SoelG4y00,DSAS,@SoelG4y00,False,,,False,dari dan yakin dan dan dan
